"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"44",0.0610906109061091,0.046330463304633,0.042640426404264,0.223452234522345,0.0943009430094301,0.363673636736367,0.024190241902419,0.038950389503895,0.105371053710537
"45",0.37893864013267,0.188640132669983,0.169983416252073,0.0766998341625207,0.046849087893864,0.0281923714759536,0.0431177446102819,0.0356550580431177,0.0319237147595357
"46",0.0331104743712194,0.0474371219356893,0.096147723654887,0.0674944285259472,0.093282394141993,0.087551735116205,0.202164915631964,0.259471505889844,0.113339700732251
"47",0.0480079188319723,0.0457807473397674,0.197228408809701,0.0791883197228409,0.0502350903241772,0.0613709477852017,0.395446671615937,0.0235090324177184,0.099232863152685
"48",0.0357815442561205,0.0222222222222222,0.0493408662900188,0.174764595103578,0.181544256120527,0.16120527306968,0.276459510357815,0.0425612052730697,0.056120527306968
"49",0.083252348558471,0.0336896663427276,0.191124068675089,0.0978296080336897,0.164885001619695,0.112406867508908,0.191124068675089,0.0424360220278588,0.083252348558471
"50",0.0420979986197378,0.247066942719117,0.116632160110421,0.070048309178744,0.0669427191166322,0.262594893029676,0.0452035886818496,0.0731538992408558,0.0762594893029676
"51",0.0498477929984779,0.248477929984779,0.0601217656012177,0.0703957382039574,0.193683409436834,0.104642313546423,0.0909436834094368,0.0429984779299848,0.138888888888889
"52",0.105853487556958,0.137399228881879,0.0932351910269891,0.150017525411847,0.090080616894497,0.143708377146863,0.061689449702068,0.153172099544339,0.0648440238345601
"53",0.0772600557546794,0.141776184786937,0.0593389088012744,0.224213460772601,0.0593389088012744,0.22062923138192,0.0414177618478694,0.0521704500199124,0.123855037833532
"54",0.0248366013071895,0.0483660130718954,0.238954248366013,0.10718954248366,0.0413071895424837,0.0648366013071895,0.363660130718954,0.0413071895424837,0.0695424836601307
"55",0.033161068044789,0.114556416881998,0.0564168819982773,0.261843238587425,0.0757967269595177,0.137812230835487,0.0486649440137812,0.099052540913006,0.172695951765719
"56",0.16561047739755,0.249260667511618,0.173215040135192,0.0629488804393747,0.112378538234052,0.0325306294888044,0.0249260667511618,0.0743557245458386,0.104773975496409
"57",0.0309487569761542,0.0240994419076611,0.396245560629122,0.0492135971588026,0.0720446473871132,0.158802638254693,0.02181633688483,0.02181633688483,0.225012683916794
"58",0.0486111111111111,0.0423611111111111,0.0579861111111111,0.245486111111111,0.173611111111111,0.326736111111111,0.0236111111111111,0.0298611111111111,0.0517361111111111
"59",0.0389185977421272,0.041592394533571,0.0549613784907903,0.413250148544266,0.108437314319667,0.234105763517528,0.0175282234105763,0.0255496137849079,0.0656565656565657
"60",0.0740740740740741,0.079538554948391,0.106860959319976,0.145112325440194,0.0686095931997571,0.0303582270795386,0.248937462052216,0.0686095931997571,0.177899210686096
"61",0.0361491628614916,0.0566971080669711,0.0292998477929985,0.111491628614916,0.354642313546423,0.20738203957382,0.0361491628614916,0.0395738203957382,0.128614916286149
"62",0.230506822612086,0.103313840155945,0.0419103313840156,0.050682261208577,0.186647173489279,0.107699805068226,0.094541910331384,0.094541910331384,0.0901559454191033
"63",0.0835486649440138,0.099052540913006,0.130060292850991,0.0292850990525409,0.389750215331611,0.037037037037037,0.102928509905254,0.0874246339362618,0.0409130060292851
"64",0.0869281045751634,0.0398692810457516,0.12516339869281,0.0281045751633987,0.357516339869281,0.166339869281046,0.0339869281045752,0.0810457516339869,0.0810457516339869
"65",0.045991045991046,0.24013024013024,0.0533170533170533,0.035002035002035,0.0862840862840863,0.0643060643060643,0.0313390313390313,0.41961741961742,0.024013024013024
"66",0.0905695611577965,0.233426704014939,0.170401493930906,0.0989729225023343,0.132586367880486,0.107376283846872,0.0485527544351074,0.0485527544351074,0.0695611577964519
"67",0.0437275985663082,0.143727598566308,0.0985663082437276,0.15663082437276,0.0953405017921147,0.0888888888888889,0.0340501792114695,0.0501792114695341,0.288888888888889
"68",0.119191919191919,0.119191919191919,0.101010101010101,0.101010101010101,0.119191919191919,0.101010101010101,0.101010101010101,0.137373737373737,0.101010101010101
"69",0.0658622423328306,0.0432378079436903,0.165409753645048,0.18350930115636,0.0930115635997989,0.0568124685771745,0.18350930115636,0.147310206133736,0.0613373554550025
"70",0.047979797979798,0.393434343434343,0.047979797979798,0.047979797979798,0.047979797979798,0.0661616161616162,0.211616161616162,0.0797979797979798,0.0570707070707071
"71",0.0365244136870434,0.102268358323722,0.0538254517493272,0.143790849673203,0.0538254517493272,0.0538254517493272,0.417147251057286,0.0330642060745867,0.105728565936178
"72",0.0665228335131248,0.0665228335131248,0.0568140956490471,0.0341603739661992,0.140956490471054,0.147428982380439,0.0600503416037397,0.325422509888529,0.102121539014743
"73",0.0425601039636127,0.121507472384665,0.223846653671215,0.141975308641975,0.0981156595191683,0.0454840805717999,0.212150747238467,0.0308641975308642,0.0834957764782326
"74",0.0638474295190713,0.101160862354892,0.108623548922056,0.138474295190713,0.093698175787728,0.116086235489221,0.0787728026533997,0.0563847429519071,0.242951907131012
"75",0.0286138981791156,0.0988480118914902,0.182460052025269,0.0687476774433296,0.349684132292828,0.0654031958379784,0.0620587142326273,0.0219249349684132,0.122259383128948
"76",0.0931571815718157,0.0596205962059621,0.0779132791327913,0.10230352303523,0.0931571815718157,0.0657181571815718,0.346205962059621,0.0748644986449865,0.087059620596206
"77",0.0575635876840696,0.274431057563588,0.0515394912985274,0.0816599732262383,0.274431057563588,0.0394912985274431,0.069611780455154,0.0575635876840696,0.0937081659973226
"78",0.252012882447665,0.0527375201288245,0.107085346215781,0.0454911433172303,0.117954911433172,0.0889694041867955,0.204911433172303,0.0382447665056361,0.0925925925925926
"79",0.0593389088012744,0.0665073675826364,0.0414177618478694,0.113102349661489,0.105933890880127,0.102349661489446,0.356829948227798,0.0306650736758264,0.123855037833532
"80",0.0419103313840156,0.0638401559454191,0.0375243664717349,0.0638401559454191,0.0550682261208577,0.050682261208577,0.594541910331384,0.0331384015594542,0.0594541910331384
"81",0.0624624624624625,0.23003003003003,0.370570570570571,0.0516516516516516,0.0570570570570571,0.0786786786786787,0.0624624624624625,0.0462462462462462,0.0408408408408408
"82",0.0352684144818976,0.0296504369538077,0.0436953807740325,0.0942571785268415,0.147627965043695,0.377965043695381,0.0268414481897628,0.0352684144818976,0.209425717852684
"83",0.0383838383838384,0.0711111111111111,0.136565656565657,0.0747474747474748,0.0711111111111111,0.165656565656566,0.125656565656566,0.0347474747474747,0.282020202020202
"84",0.0743557245458386,0.0819602872834812,0.0857625686523025,0.135192226446979,0.0971694127587664,0.180819602872835,0.0363329108576257,0.0971694127587664,0.211237853823405
"85",0.0340858787073927,0.14165559982293,0.0540061974324922,0.0699424524125719,0.368747233289066,0.17352810978309,0.0500221336874723,0.0420540061974325,0.065958388667552
"86",0.0290442418101993,0.0746369469773725,0.0746369469773725,0.138466734211415,0.14758527524485,0.293481931779804,0.0290442418101993,0.135427220533604,0.0776764606551841
"87",0.0275985663082437,0.0308243727598566,0.108243727598566,0.0695340501792115,0.053405017921147,0.114695340501792,0.0921146953405018,0.424372759856631,0.0792114695340502
"88",0.0806763285024155,0.106763285024155,0.189371980676329,0.171980676328502,0.15024154589372,0.0980676328502416,0.0371980676328502,0.0502415458937198,0.115458937198068
"89",0.10662177328844,0.0662177328843996,0.0864197530864197,0.0763187429854097,0.0763187429854097,0.13692480359147,0.217732884399551,0.0864197530864197,0.14702581369248
"90",0.0905845604640785,0.0865684962070504,0.034359660865685,0.207050423917894,0.235162873717091,0.122713074520303,0.118697010263275,0.0664881749219099,0.0383757251227131
"91",0.269723254853366,0.113589425857084,0.0466749277158199,0.0355225113589426,0.0243700950020653,0.0243700950020653,0.0689797604295746,0.366377529946303,0.050392399834779
"92",0.037037037037037,0.057037037037037,0.15037037037037,0.057037037037037,0.0637037037037037,0.117037037037037,0.0503703703703704,0.303703703703704,0.163703703703704
"93",0.0390229371462615,0.0363419719988085,0.106047065832589,0.0980041703902294,0.111408996127495,0.489425081918379,0.0282990765564492,0.0390229371462615,0.052427762883527
"94",0.121031746031746,0.246031746031746,0.112103174603175,0.121031746031746,0.0942460317460317,0.0853174603174603,0.0853174603174603,0.058531746031746,0.0763888888888889
"95",0.0267361111111111,0.0236111111111111,0.0423611111111111,0.176736111111111,0.0236111111111111,0.0548611111111111,0.451736111111111,0.0236111111111111,0.176736111111111
"96",0.0386864597390913,0.330184435447593,0.0427350427350427,0.35042735042735,0.0589293747188484,0.0508322087269456,0.0224921277552857,0.0386864597390913,0.0670265407107512
"97",0.0219450219450219,0.0281820281820282,0.292215292215292,0.0448140448140448,0.0219450219450219,0.0572880572880573,0.45021945021945,0.0177870177870178,0.0656040656040656
"98",0.0213675213675214,0.125213675213675,0.0367521367521368,0.0482905982905983,0.521367521367521,0.102136752136752,0.0290598290598291,0.0444444444444444,0.0713675213675214
"99",0.0425612052730697,0.259510357815443,0.137476459510358,0.0934086629001883,0.120527306967985,0.154425612052731,0.0425612052730697,0.0934086629001883,0.056120527306968
"100",0.308986277113767,0.18946436476317,0.0460380699424524,0.0619743249225321,0.0898627711376715,0.18149623727313,0.0460380699424524,0.0500221336874723,0.0261177512173528
"101",0.0313390313390313,0.035002035002035,0.0826210826210826,0.100936100936101,0.067969067969068,0.0643060643060643,0.544159544159544,0.0276760276760277,0.045991045991046
"102",0.108915239350022,0.0851998243302591,0.156346069389548,0.108915239350022,0.219587176108915,0.0812472551602986,0.128678085199824,0.0654369784804568,0.0456741326306544
"103",0.0916892502258356,0.103884372177055,0.0672990063233966,0.103884372177055,0.103884372177055,0.22583559168925,0.0266485998193315,0.201445347786811,0.0754290876242096
"104",0.0453269153630164,0.0814279983955074,0.103088648215002,0.0525471319695146,0.18973124749298,0.0922583233052547,0.0453269153630164,0.0344965904532692,0.355796229442439
"105",0.0855094726062468,0.491039426523298,0.0486431131592422,0.0440348182283666,0.0256016385048643,0.0302099334357399,0.0440348182283666,0.182283666154634,0.0486431131592422
"106",0.0345065562456867,0.152518978605935,0.0407177363699103,0.152518978605935,0.164941338854382,0.133885438233264,0.0966183574879227,0.164941338854382,0.0593512767425811
"107",0.0430901815943367,0.115112342259157,0.411511234225916,0.0486303477993229,0.0486303477993229,0.0209295167743921,0.178824253616497,0.101261926746691,0.0320098491843644
"108",0.0408357075023742,0.557929724596391,0.0365622032288699,0.0579297245963913,0.0622032288698955,0.0707502374169041,0.053656220322887,0.0280151946818613,0.0921177587844255
"109",0.447379454926625,0.0511530398322851,0.0549266247379455,0.0926624737945493,0.0511530398322851,0.039832285115304,0.039832285115304,0.0964360587002096,0.126624737945493
"110",0.0240994419076611,0.0446473871131405,0.0857432775240995,0.149670218163369,0.179350583460172,0.135971588026383,0.019533231861999,0.0263825469304921,0.334601725012684
"111",0.334502923976608,0.276608187134503,0.0608187134502924,0.0713450292397661,0.0555555555555556,0.0345029239766082,0.0660818713450292,0.0345029239766082,0.0660818713450292
"112",0.0602020202020202,0.296565656565657,0.0965656565656566,0.18020202020202,0.0529292929292929,0.0747474747474748,0.0565656565656566,0.0492929292929293,0.132929292929293
"113",0.0775681341719078,0.134171907756813,0.115303983228512,0.0813417190775681,0.0511530398322851,0.220964360587002,0.0360587002096436,0.107756813417191,0.175681341719078
"114",0.0284391534391534,0.138558201058201,0.162367724867725,0.334986772486772,0.180224867724868,0.0403439153439153,0.0314153439153439,0.0492724867724868,0.0343915343915344
"115",0.0324074074074074,0.411195286195286,0.0475589225589226,0.0740740740740741,0.0968013468013468,0.0589225589225589,0.0361952861952862,0.0513468013468013,0.191498316498317
"116",0.172705314009662,0.061292270531401,0.102053140096618,0.061292270531401,0.0286835748792271,0.36292270531401,0.044987922705314,0.0314009661835749,0.134661835748792
"117",0.0521367521367521,0.129059829059829,0.125213675213675,0.0367521367521368,0.0867521367521368,0.275213675213675,0.0329059829059829,0.136752136752137,0.125213675213675
"118",0.033298282509639,0.0743077462320365,0.0774623203645286,0.121626358219418,0.310900806168945,0.140553803014371,0.0396074307746232,0.0301437083771469,0.172099544339292
"119",0.0502222222222222,0.218222222222222,0.206222222222222,0.0422222222222222,0.174222222222222,0.0782222222222222,0.170222222222222,0.0302222222222222,0.0302222222222222
"120",0.0383657199800698,0.222222222222222,0.0652715495764823,0.0652715495764823,0.204285002491281,0.051818634778276,0.114598903836572,0.0787244643746886,0.159441953163926
"121",0.0244516361021215,0.370729953254225,0.0632865875584322,0.0568140956490471,0.102121539014743,0.153901474289824,0.0568140956490471,0.0309241280115067,0.140956490471054
"122",0.183838383838384,0.107474747474747,0.042020202020202,0.0747474747474748,0.143838383838384,0.136565656565657,0.0529292929292929,0.0674747474747475,0.191111111111111
"123",0.0659133709981168,0.43879472693032,0.0870998116760829,0.0828625235404896,0.120998116760829,0.0743879472693032,0.0574387947269303,0.0277777777777778,0.0447269303201507
"124",0.0299823633156966,0.204585537918871,0.0498236331569665,0.0617283950617284,0.331569664902998,0.0815696649029982,0.0458553791887125,0.109347442680776,0.0855379188712522
"125",0.133687472332891,0.125719344842851,0.101814962372731,0.0818946436476317,0.125719344842851,0.16954404603807,0.0739265161575919,0.0579902611775122,0.129703408587871
"126",0.0454943132108486,0.206911636045494,0.0651793525809274,0.15573053368329,0.23840769903762,0.139982502187227,0.0533683289588801,0.0494313210848644,0.0454943132108486
"127",0.0716320716320716,0.265771265771266,0.0643060643060643,0.155881155881156,0.166870166870167,0.115588115588116,0.045991045991046,0.045991045991046,0.067969067969068
"128",0.0359032501889645,0.0495086923658352,0.0359032501889645,0.0597127739984883,0.0427059712773998,0.389644746787604,0.0393046107331822,0.0325018896447468,0.314814814814815
"129",0.0448028673835125,0.133512544802867,0.0609318996415771,0.0609318996415771,0.0851254480286738,0.133512544802867,0.0770609318996416,0.0528673835125448,0.351254480286738
"130",0.0312213039485767,0.0560146923783287,0.0932047750229568,0.105601469237833,0.398989898989899,0.109733700642792,0.0436179981634527,0.0477502295684114,0.11386593204775
"131",0.228228228228228,0.160660660660661,0.0559309309309309,0.207957957957958,0.0930930930930931,0.130255255255255,0.0322822822822823,0.0289039039039039,0.0626876876876877
"132",0.0454943132108486,0.411636045494313,0.246281714785652,0.0415573053368329,0.0730533683289589,0.0573053368328959,0.0376202974628171,0.0454943132108486,0.0415573053368329
"133",0.0256869772998805,0.0821385902031063,0.337514934289128,0.205794504181601,0.0471923536439666,0.154719235364397,0.0176224611708483,0.041816009557945,0.0875149342891278
"134",0.04932502596054,0.479231568016615,0.0306334371754932,0.063343717549325,0.110072689511942,0.0773624091381101,0.0446521287642783,0.0680166147455867,0.0773624091381101
"135",0.0738860688099267,0.231246474901297,0.0485053581500282,0.150028200789622,0.104342921601805,0.0586576424139876,0.144952058657642,0.0485053581500282,0.139875916525663
"136",0.0155627940644227,0.0383640969960188,0.32338038364097,0.240318494390156,0.126311979732175,0.147484618168657,0.0220774520448788,0.0334781035106768,0.0530220774520449
"137",0.0377689942907334,0.0535792709705753,0.0614844093104963,0.199824330259113,0.0970575318401405,0.0654369784804568,0.247255160298639,0.0931049626701801,0.144488361879666
"138",0.413823272090989,0.138232720909886,0.0673665791776028,0.0831146106736658,0.0752405949256343,0.0437445319335083,0.0437445319335083,0.0437445319335083,0.0909886264216973
"139",0.0353028613898179,0.0553697510219249,0.0553697510219249,0.0386473429951691,0.239316239316239,0.246005202526942,0.0252694165737644,0.279450018580453,0.0252694165737644
"140",0.126036484245439,0.023424543946932,0.217454394693201,0.157752902155887,0.159618573797678,0.178275290215589,0.023424543946932,0.0196932006633499,0.0943200663349917
"141",0.0459976105137395,0.148148148148148,0.0675029868578256,0.137395459976105,0.0459976105137395,0.110513739545998,0.040621266427718,0.0782556750298686,0.325567502986858
"142",0.0799842395587076,0.0657998423955871,0.0551615445232466,0.12962962962963,0.182821118991332,0.225374310480693,0.0303388494877857,0.12608353033885,0.104806934594169
"143",0.0423917893797412,0.0423917893797412,0.102632753235163,0.106648817492191,0.0423917893797412,0.0624721106648818,0.359660865684962,0.0383757251227131,0.203034359660866
"144",0.0532514080901178,0.0809011776753712,0.136200716845878,0.0624679979518689,0.0532514080901178,0.094726062467998,0.140809011776754,0.0256016385048643,0.35279057859703
"145",0.0382222222222222,0.302222222222222,0.0902222222222222,0.0982222222222222,0.182222222222222,0.0542222222222222,0.150222222222222,0.0542222222222222,0.0302222222222222
"146",0.0977777777777778,0.467777777777778,0.0327777777777778,0.0377777777777778,0.0527777777777778,0.0377777777777778,0.0377777777777778,0.0427777777777778,0.192777777777778
"147",0.311007268951194,0.245586708203531,0.0867082035306335,0.10539979231568,0.063343717549325,0.0820353063343718,0.0446521287642783,0.0259605399792316,0.0353063343717549
"148",0.0168523279063125,0.0399885746929449,0.561839474435875,0.0322764924307341,0.114538703227649,0.0219937160811197,0.132533561839474,0.0322764924307341,0.0477006569551557
"149",0.0393046107331822,0.205971277399849,0.0597127739984883,0.0529100529100529,0.284202569916856,0.0801209372637944,0.127739984882842,0.0597127739984883,0.0903250188964475
"150",0.043170559094126,0.062278839348903,0.0941259731068648,0.151450813871196,0.0750176928520878,0.377565463552725,0.0463552724699222,0.0590941259731069,0.0909412597310686
"151",0.0407550407550408,0.22994422994423,0.16044616044616,0.0368940368940369,0.253110253110253,0.11025311025311,0.0600600600600601,0.0368940368940369,0.0716430716430717
"152",0.252042483660131,0.0976307189542484,0.0461601307189543,0.0351307189542484,0.160130718954248,0.185866013071895,0.0314542483660131,0.0241013071895425,0.167483660130719
"153",0.0192901234567901,0.0817901234567901,0.220679012345679,0.0713734567901235,0.387345679012346,0.0505401234567901,0.0297067901234568,0.0435956790123457,0.095679012345679
"154",0.385595081247255,0.18006148440931,0.0733421168203777,0.0931049626701801,0.0496267018006148,0.0496267018006148,0.0298638559508125,0.025911286780852,0.112867808519982
"155",0.10048309178744,0.0657004830917874,0.0830917874396135,0.196135265700483,0.170048309178744,0.0570048309178744,0.0917874396135266,0.0917874396135266,0.143961352657005
"156",0.0315364869820315,0.0249358269160249,0.0942427576090942,0.0216354968830216,0.0216354968830216,0.0744407774110745,0.668500183351668,0.0249358269160249,0.0381371470480381
"157",0.0409356725146199,0.337586390217969,0.0505050505050505,0.165337586390218,0.0792131844763424,0.117490696438065,0.0361509835194046,0.0935672514619883,0.0792131844763424
"158",0.0188378033205619,0.0676883780332056,0.320561941251596,0.076309067688378,0.15389527458493,0.125159642401022,0.0992975734355045,0.04757343550447,0.0906768837803321
"159",0.14782326185835,0.0337881741390513,0.0454840805717999,0.10688758934373,0.103963612735543,0.349577647823262,0.0659519168291098,0.0571799870045484,0.0893437296946069
"160",0.0677777777777778,0.212777777777778,0.0427777777777778,0.477777777777778,0.0577777777777778,0.0277777777777778,0.0327777777777778,0.0277777777777778,0.0527777777777778
"161",0.405154203633291,0.0553443177017321,0.0705534431770173,0.0553443177017321,0.0363329108576257,0.0363329108576257,0.0325306294888044,0.22644697929869,0.0819602872834812
"162",0.0829187396351575,0.0978441127694859,0.142620232172471,0.127694859038143,0.127694859038143,0.0978441127694859,0.0829187396351575,0.0978441127694859,0.142620232172471
"163",0.0315091210613599,0.0344941956882255,0.0762852404643449,0.0494195688225539,0.138971807628524,0.359867330016584,0.0165837479270315,0.0225538971807629,0.270315091210614
"164",0.0659983291562239,0.133667502088555,0.0359231411862991,0.0810359231411863,0.0396825396825397,0.182539682539683,0.197577276524645,0.0284043441938179,0.235171261487051
"165",0.0522161505768063,0.412871888281724,0.0959319975713418,0.0576806314511233,0.106860959319976,0.0631451123254402,0.0959319975713418,0.0522161505768063,0.0631451123254402
"166",0.110357815442561,0.106967984934087,0.0696798493408663,0.106967984934087,0.205273069679849,0.208662900188324,0.0222222222222222,0.0527306967984934,0.11713747645951
"167",0.0264756944444444,0.0928819444444444,0.385850694444444,0.124131944444444,0.0713975694444444,0.108506944444444,0.143663194444444,0.0167100694444444,0.0303819444444444
"168",0.0501587301587302,0.147301587301587,0.17015873015873,0.11015873015873,0.0558730158730159,0.073015873015873,0.307301587301587,0.0358730158730159,0.0501587301587302
"169",0.486222222222222,0.0582222222222222,0.0942222222222222,0.0702222222222222,0.0982222222222222,0.0462222222222222,0.0302222222222222,0.0542222222222222,0.0622222222222222
"170",0.0347786811201445,0.380307136404697,0.0632339656729901,0.120144534778681,0.112014453477868,0.107949412827462,0.0510388437217706,0.0429087624209575,0.0876242095754291
"171",0.0595103578154426,0.0527306967984934,0.113747645951036,0.113747645951036,0.208662900188324,0.31713747645951,0.0323917137476459,0.0256120527306968,0.0764595103578155
"172",0.0290598290598291,0.252136752136752,0.0944444444444445,0.0636752136752137,0.0521367521367521,0.298290598290598,0.0829059829059829,0.0790598290598291,0.0482905982905983
"173",0.0624679979518689,0.302099334357399,0.094726062467998,0.0578597030209933,0.0855094726062468,0.0578597030209933,0.242191500256016,0.0440348182283666,0.0532514080901178
"174",0.0401135960241392,0.0305289314873979,0.113596024139155,0.1008164714235,0.0560880369187079,0.0560880369187079,0.426695065672701,0.0273340433084842,0.148739794107206
